"autor","autorId","autorUrl","comentario","likes","publicado_em","atualizado_em","canReply","isPublic","totalReplyCount","replyCount","replies","video_id","video_titulo","ordenacao_comentario","ordenacao_comentario_nome"
"@NotMe-jq1pt","UCQzcFPet5PyT2ElMzBpNAAQ","http://www.youtube.com/@NotMe-jq1pt","I bought 30 bitcoins when it was worth 3 dollars back in the days, saved it on my wallet on my old laptop and sold the laptop. 
Every day before i go to sleep i cry.","5310","2024-01-24T19:29:47Z","2024-01-24T19:29:47Z","True","True","183","5","[{'autor': '@FellipeLeo', 'comentario': 'Kakakka', 'likes': 72, 'publicado_em': '2024-01-28T08:19:52Z'}, {'autor': '@seldom89', 'comentario': 'Dont, you would have sold it when it reached 500 usd or something', 'likes': 238, 'publicado_em': '2024-01-28T12:38:04Z'}, {'autor': '@Frank-xu2ed', 'comentario': 'Still searching for that usb or hdd... Had around 30 coins, too, but never found it again. Have to say I had around 100 computers, laptops, servers, etc since then but kept all the old ones around', 'likes': 94, 'publicado_em': '2024-01-28T13:49:59Z'}, {'autor': '@deinvater5427', 'comentario': ""I had a few Pokémon cards which cost millions now. The if i only.. Game  just driving you crazy. Nobody knows the future. Some of us had a hint, most didn't. That's it 😂"", 'likes': 83, 'publicado_em': '2024-01-28T20:03:16Z'}, {'autor': '@mohamedsalehhashemi2644', 'comentario': 'Stop lie', 'likes': 25, 'publicado_em': '2024-01-30T17:47:25Z'}]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@BoyWhoLikesMinecraftPvp","UCmwdJygXv3m8Gs4SSMOf2Cw","http://www.youtube.com/@BoyWhoLikesMinecraftPvp","The Moment when you don't know how to convert them and dont touch your pc any more and plan every Interaction before you do it because you are scared","18","2024-02-28T06:30:49Z","2024-02-28T06:30:49Z","True","True","0","0","[]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@Nikola-vs6fd","UC856MckWvn8r_TSxQlgrLxA","http://www.youtube.com/@Nikola-vs6fd","I remember seeing Bitcoin as a kid years and years ago on a tv show and asked my parents to buy it of course they didn't","98","2024-01-30T18:36:42Z","2024-01-30T18:36:42Z","True","True","8","5","[{'autor': '@pyccku212', 'comentario': 'I saw it too in the show good wife when it was 5 dollar or something', 'likes': 7, 'publicado_em': '2024-02-25T23:25:47Z'}, {'autor': '@RJC65__', 'comentario': 'My friends and I were really into bitcoin in middle school and we didnt have any laptops to mine it / didnt have money to buy it, always asked my parents but they told me it would never amount to anything, now they told me they wish they listened to me lol', 'likes': 3, 'publicado_em': '2024-03-02T14:35:24Z'}, {'autor': '@MrBigspendn', 'comentario': ""Because smart parents don't take crazy risks when they have responsibilities to others. It doesn't matter what BTC has done. You'll regret shit your whole life with that mentality."", 'likes': 1, 'publicado_em': '2024-03-09T09:33:11Z'}, {'autor': '@bbmaafx', 'comentario': 'Bitcoin is SCAM, fatamorgana', 'likes': 0, 'publicado_em': '2024-04-09T07:43:15Z'}, {'autor': '@tonymiller8743', 'comentario': 'It’s always the parents fault', 'likes': 4, 'publicado_em': '2024-04-10T22:28:37Z'}]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@ellmo989","UCl9rfvfzpkEPnK-GKbDf2sg","http://www.youtube.com/@ellmo989","Just remember, for every 1 person this happened to, there was at least 10 people who used 50 bitcoin to buy a pizza","293","2024-01-29T21:21:39Z","2024-01-29T21:21:39Z","True","True","8","5","[{'autor': '@mryfw', 'comentario': '2 pizzas actually...', 'likes': 11, 'publicado_em': '2024-04-25T15:31:07Z'}, {'autor': '@drunkenboxer123456', 'comentario': 'That pizza was worth it idgaf', 'likes': 5, 'publicado_em': '2024-04-26T01:24:20Z'}, {'autor': '@chideraprince4330', 'comentario': 'Hmmm', 'likes': 2, 'publicado_em': '2024-05-18T00:36:48Z'}, {'autor': '@YOU_CREATE_YOUR_OWN_KARMA_369', 'comentario': ""I don't think those statistics are correct. *¯\\_(ツ)_/¯* 💯🤝\U0001fae1"", 'likes': 1, 'publicado_em': '2024-08-11T12:08:49Z'}, {'autor': '@gcalderon150', 'comentario': 'It was 10,000 btc lol😂', 'likes': 3, 'publicado_em': '2024-10-19T12:52:08Z'}]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@pingpong6956","UC6rTxm8Kt_rA30cEHPKFJvw","http://www.youtube.com/@pingpong6956","Imagine thinking somebody is a God of investing because he did one-time transaction 14 years ago😂😂","13","2024-01-15T09:07:25Z","2024-01-15T09:07:25Z","True","True","0","0","[]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@xPayana","UCi8LYMf7OCuuX2IPb2rWBFw","http://www.youtube.com/@xPayana","All of a sudden everyone bought bitcoin in 2009 in the comment section but still broke. 😂","6135","2023-11-09T16:15:23Z","2023-11-09T16:15:23Z","True","True","51","5","[{'autor': '@Northsideofbroken', 'comentario': '🤣🤣🤣their rich in comments and replies.\nI didn’t even know of bitcoin then, I wish I had', 'likes': 70, 'publicado_em': '2023-12-16T15:30:01Z'}, {'autor': '@Cricama', 'comentario': 'Facts 😂 I wish I found out about bitcoin then but knowing me I would sold when it reach $200 😭😂', 'likes': 38, 'publicado_em': '2023-12-23T06:09:43Z'}, {'autor': '@Halios696', 'comentario': 'Yep like me bought bot forgot the wallet \U0001fae8🤕', 'likes': 9, 'publicado_em': '2024-01-07T14:54:45Z'}, {'autor': '@lanko1', 'comentario': '😂😂😂', 'likes': 0, 'publicado_em': '2024-01-13T13:58:58Z'}, {'autor': '@Chaos_Dave98', 'comentario': 'My friend sold his 7btc for a new game back then', 'likes': 10, 'publicado_em': '2024-01-14T13:10:58Z'}]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@Editsforliving","UC39vWNrAgGbb-OQikC8BAZg","http://www.youtube.com/@Editsforliving","If he would sell when it woul be 64,000dollars , it would be worth 3.52billion dollars","2709","2023-06-07T19:12:22Z","2023-06-07T19:12:22Z","True","True","34","5","[{'autor': '@BL00DY77', 'comentario': 'and then buy back when its 15k$ = now he has 200k btc', 'likes': 90, 'publicado_em': '2023-11-12T10:48:10Z'}, {'autor': '@vincentkingsdale8334', 'comentario': '\u200b@BL00DY77with over 3 billion dollars, the only thing to do is find a team of trustworthy lawyers and investment firms', 'likes': 0, 'publicado_em': '2023-11-15T01:56:12Z'}, {'autor': '@CryptoRiggo', 'comentario': ""It's going back"", 'likes': 17, 'publicado_em': '2023-11-20T23:44:48Z'}, {'autor': '@yogowong', 'comentario': 'People in 2040: if only he sold it at $100k, he wouldve had $5.5b.\n\nNobody knows 🤷🏾\u200d♂️', 'likes': 81, 'publicado_em': '2023-12-12T05:22:49Z'}, {'autor': '@branislavpetriska882', 'comentario': 'Where is Dr.Who and his time machine when you need him?😁', 'likes': 13, 'publicado_em': '2023-12-12T17:49:08Z'}]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@cliccaRoblox","UCGAg0EElFIVWTIGqkwQdn0A","http://www.youtube.com/@cliccaRoblox","Hwo to get rich:
Step 1: go back time
Step 2: buy bitcoin
Step 3: go back to present","910","2024-06-05T14:00:36Z","2024-06-05T14:00:36Z","True","True","32","5","[{'autor': '@kushmaster1947', 'comentario': 'I think we do that on are sleep😮😮😮😮😮 but people get scared and wake up', 'likes': 15, 'publicado_em': '2024-11-24T08:34:38Z'}, {'autor': '@darabbit333', 'comentario': 'Step 4: End up in alternate universe, where BTC is worth nothing, highly illegal and your family and friends are gone.', 'likes': 10, 'publicado_em': '2024-11-28T17:37:40Z'}, {'autor': '@yashiroyamazaki3145', 'comentario': '😂😂😂  I just wanna go back not for Bitcoin but to be young and healthy again', 'likes': 12, 'publicado_em': '2024-11-30T06:22:02Z'}, {'autor': '@626LuNaTiC', 'comentario': '😂😂', 'likes': 1, 'publicado_em': '2024-12-01T19:01:15Z'}, {'autor': '@thescholife', 'comentario': 'Do this with quant just get 20+ \n10 years will be 20k plus \n\nHappy investing ;)', 'likes': 0, 'publicado_em': '2024-12-02T02:16:02Z'}]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@catchingtrades4975","UC0jEb0_iNG8rlzYsENidcEA","http://www.youtube.com/@catchingtrades4975","I remember seeing it at $1000 and thinking I missed the boat 😂","4110","2023-12-29T14:02:56Z","2023-12-29T14:02:56Z","True","True","75","5","[{'autor': '@djsjdbsbshshs', 'comentario': '😂', 'likes': 28, 'publicado_em': '2024-01-03T10:12:43Z'}, {'autor': '@khaledd_105', 'comentario': ""That's what you would say after a couple of years"", 'likes': 83, 'publicado_em': '2024-01-11T18:27:56Z'}, {'autor': '@zisischartampilas6601', 'comentario': 'you still can buy it its gonna reach 200k in 2025 at the peak of the bull run \nbut alt coins solana cardano would be even better just buy and never look at it again till 2025 \nand NO LEVERAGES\nedit: im also inticipating a quite big crash as well before the massive bullrunn that is up ahead so id advice you to wait untill march to see what happens before buying', 'likes': 54, 'publicado_em': '2024-01-12T20:46:12Z'}, {'autor': '@ddk4664', 'comentario': ""Well it's 40k now surley we have missed the boat ?!?!😊"", 'likes': 15, 'publicado_em': '2024-01-13T19:47:46Z'}, {'autor': '@zisischartampilas6601', 'comentario': '@ddk4664 if you know you know', 'likes': 0, 'publicado_em': '2024-01-13T20:36:45Z'}]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@pet.ka7","UC8tO5MP6rnOyPfMLe8NR9Xg","http://www.youtube.com/@pet.ka7","And then you accidentally send it to wrong address 😅","547","2023-10-31T20:19:52Z","2023-10-31T20:19:52Z","True","True","14","5","[{'autor': '@GiulianoTek', 'comentario': 'Deswegen immer nur kleine teile', 'likes': 16, 'publicado_em': '2023-11-21T21:16:52Z'}, {'autor': '@Relaxmelody-jq3vx', 'comentario': '😂😂', 'likes': 2, 'publicado_em': '2023-11-22T23:17:05Z'}, {'autor': '@stephencook7337', 'comentario': 'Or forget the login code….I’ve heard stories of that happening….', 'likes': 32, 'publicado_em': '2023-12-04T07:54:14Z'}, {'autor': '@SpiderMan4327', 'comentario': 'Like me 😢', 'likes': 1, 'publicado_em': '2023-12-08T10:27:21Z'}, {'autor': '@neverchange6837', 'comentario': '@SpiderMan4327 always do tests homie 😓💯', 'likes': 0, 'publicado_em': '2023-12-10T14:25:24Z'}]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@ManiKumar-bi5lb","UCGtLJC6QmZvpOXwV9O5e4aQ","http://www.youtube.com/@ManiKumar-bi5lb","Until 2018, most people didn't know about Bitcoin","75","2024-03-09T16:33:05Z","2024-03-09T16:33:05Z","True","True","6","5","[{'autor': '@TheIronMind5', 'comentario': 'So information and literacy is important', 'likes': 3, 'publicado_em': '2024-12-24T12:37:09Z'}, {'autor': '@Pepecoin123', 'comentario': ""I knew about it since 2016 and didn't care to buy 😂"", 'likes': 0, 'publicado_em': '2025-01-18T19:10:54Z'}, {'autor': '@slowclouds7269', 'comentario': 'I knew about first time in 2017 and think so its scam 😒', 'likes': 0, 'publicado_em': '2025-01-25T13:41:11Z'}, {'autor': '@PrinceDon-i9u', 'comentario': ""Hello I like your personality can we be friends if you don't mind"", 'likes': 0, 'publicado_em': '2025-02-02T13:56:47Z'}, {'autor': '@brianchapman8531', 'comentario': 'I first learned about it in the movie Dope (2015).  I saw it in 2016.  I was intrigued but apparently not enough to do research and invest.  \n\nThe price was $460.', 'likes': 1, 'publicado_em': '2025-05-17T01:19:13Z'}]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@nibarannath5155","UCLSIkdBJ6Ie_7qWriIKm7yA","http://www.youtube.com/@nibarannath5155","I didn't even had a smartphone or a pc in 2010😂😂","183","2024-01-03T05:21:59Z","2024-01-03T05:21:59Z","True","True","1","1","[{'autor': '@abuthahirkaleel4947', 'comentario': 'AT THE TIME I BOUGHT JAVA MOBILE ! OH SH IIT', 'likes': 0, 'publicado_em': '2025-09-20T11:53:08Z'}]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@googLi-mm1id","UCHmH2owiz9cUhUhZtX23XCw","http://www.youtube.com/@googLi-mm1id","But most people sold when it reaches 10 usd.","18515","2023-10-23T03:01:35Z","2023-10-23T03:01:35Z","True","True","157","5","[{'autor': '@mozzyboilup7052', 'comentario': ""Yeah but some didn't mate.🤷\u200d♂️👏"", 'likes': 631, 'publicado_em': '2023-11-01T10:04:46Z'}, {'autor': '@OJ-2026', 'comentario': 'Which tbf was not a bad trade… Some people probably made a good multiple doing that.. Who would have known what came after was going to happen lol', 'likes': 318, 'publicado_em': '2023-11-05T00:46:56Z'}, {'autor': '@andrewrobertson8282', 'comentario': 'I celebrated at 10 dollars', 'likes': 188, 'publicado_em': '2023-11-05T23:50:55Z'}, {'autor': '@musabibrahim3393', 'comentario': '\u200b@nowtyrasith5699ww', 'likes': 0, 'publicado_em': '2023-11-06T01:45:01Z'}, {'autor': '@JUDAISMOMONOTEISMO5784', 'comentario': 'A MESMA COISA VAI SER A XRP 😮', 'likes': 45, 'publicado_em': '2023-11-07T02:50:47Z'}]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@ratedrawr1411","UClbb9jXEM275eTMC9p7dqVg","http://www.youtube.com/@ratedrawr1411","BUT NOW HE CANT FIND HIS PRIVATE KEYS... 😆😆😆","14","2024-02-16T10:33:48Z","2024-02-16T10:33:48Z","True","True","0","0","[]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@TheKingTywinLannister","UCIUOPQr6aybnF3JegrI4_5g","http://www.youtube.com/@TheKingTywinLannister","If only I had a Time Machine","2","2024-02-25T11:40:09Z","2024-02-25T11:40:09Z","True","True","0","0","[]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@RajeshSingh-b3b6y","UCVF47Q1bQJpq5H22ON1a0LQ","http://www.youtube.com/@RajeshSingh-b3b6y","Time⏳ change everything😌😌","7","2024-01-17T15:16:05Z","2024-01-17T15:16:05Z","True","True","0","0","[]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@madridisdas","UCirJZNAmfDRkQGWldKL4C3w","http://www.youtube.com/@madridisdas","The adv of LENOVO 💀","1","2024-03-21T16:16:47Z","2024-03-21T16:16:47Z","True","True","0","0","[]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@AverageBishop-","UC6x7AVlsIZDOcHVjH-5ziVA","http://www.youtube.com/@AverageBishop-","Now it's $5.6b","2","2025-05-13T11:22:39Z","2025-05-13T11:22:39Z","True","True","0","0","[]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@moonlightfitz","UCFzY42DdHjkxOcErRkjS4PQ","http://www.youtube.com/@moonlightfitz","the fan noise😂","1","2024-12-17T15:52:06Z","2024-12-17T15:52:06Z","True","True","0","0","[]","YMIZ5mHRO4E","He Bought 55k Bitcoin In 2010 When 1 BTC Price 6 Rs | His Current Value ?","4","Mais longos"
"@ChelseyLynch-c1o","UCwd_LuqBDHbS3IYmdtgejcw","http://www.youtube.com/@ChelseyLynch-c1o","very helpful content — thanks for making it so easy to follow.","0","2025-10-22T10:11:11Z","2025-10-22T10:11:11Z","True","True","0","0","[]","wN0OaLUYI2I","#crypto #memes #bitcoin #funny #memecoins","1","Mais novos"
"@MatthewRodriguez-q5q","UC9O5CdGymtDfRbS_5EvOqmw","http://www.youtube.com/@MatthewRodriguez-q5q","good video with clear delivery, definitely worth watching.","0","2025-10-22T10:11:09Z","2025-10-22T10:11:09Z","True","True","0","0","[]","wN0OaLUYI2I","#crypto #memes #bitcoin #funny #memecoins","1","Mais novos"
"@CarolynSchultz-w7u","UCx-xxf-XgrE0Vp5YcFm27Qg","http://www.youtube.com/@CarolynSchultz-w7u","this was really helpful and gave me a lot of motivation as a beginner.","0","2025-10-22T10:10:58Z","2025-10-22T10:10:58Z","True","True","0","0","[]","wN0OaLUYI2I","#crypto #memes #bitcoin #funny #memecoins","1","Mais novos"
"@UnfamiliarEyes","UCWJ_Z_S-E-ybR5XEYPsg5cA","http://www.youtube.com/@UnfamiliarEyes","And then he wakes up in his mom’s basement, as it was all a dream.","1","2025-10-22T01:35:28Z","2025-10-22T01:35:28Z","True","True","0","0","[]","wN0OaLUYI2I","#crypto #memes #bitcoin #funny #memecoins","1","Mais novos"
"@J3ditss","UCD3uFTPbEELotIB1dsEhyfA","http://www.youtube.com/@J3ditss","He forgot to sell","4","2025-10-15T18:53:35Z","2025-10-15T18:53:35Z","True","True","1","1","[{'autor': '@Treasuryandfinance', 'comentario': 'Dm if you have interest in trading and generating profits passively', 'likes': 0, 'publicado_em': '2025-11-15T09:24:16Z'}]","wN0OaLUYI2I","#crypto #memes #bitcoin #funny #memecoins","1","Mais novos"
"@alteac","UC-mFuiVu_RhSw535estKWIQ","http://www.youtube.com/@alteac","hey man, how's your trading going now 😂","2","2025-10-14T17:37:52Z","2025-10-14T17:37:52Z","True","True","0","0","[]","wN0OaLUYI2I","#crypto #memes #bitcoin #funny #memecoins","1","Mais novos"
"@me-name-moques2","UCLc9DxSQKzxYaxUxedxgEog","http://www.youtube.com/@me-name-moques2","If this is what our generation is looking at,then there's no future in it.","46","2025-10-12T13:34:52Z","2025-10-12T13:34:52Z","True","True","4","4","[{'autor': '@masteramongus', 'comentario': 'Future is already cooked no use of trying to save it', 'likes': 3, 'publicado_em': '2025-10-17T23:44:45Z'}, {'autor': '@Баткен-ф1т', 'comentario': '🇰🇬🤝🇺🇸', 'likes': 0, 'publicado_em': '2025-11-07T11:26:18Z'}, {'autor': '@Treasuryandfinance', 'comentario': 'Dm if you have interest in trading and generating profits passively', 'likes': 0, 'publicado_em': '2025-11-15T09:22:47Z'}, {'autor': '@alvarohigino', 'comentario': 'Absolutely.', 'likes': 0, 'publicado_em': '2025-12-01T03:20:47Z'}]","wN0OaLUYI2I","#crypto #memes #bitcoin #funny #memecoins","1","Mais novos"
"@Childisland-17","UCOScsxSm_ct7OoW6-VOz8_w","http://www.youtube.com/@Childisland-17","Mark my words! We’re literally at the launch pad — ninja fusion nifi token 💸","0","2025-09-02T21:34:41Z","2025-09-02T21:34:41Z","True","True","0","0","[]","wN0OaLUYI2I","#crypto #memes #bitcoin #funny #memecoins","1","Mais novos"
"@MariangelisBernal-i8g","UCmT7QzqjCxRvuiZymN3x_BA","http://www.youtube.com/@MariangelisBernal-i8g","Wild… ninja fusion nifi token don’t sleep on this","0","2025-09-01T20:19:59Z","2025-09-01T20:19:59Z","True","True","0","0","[]","wN0OaLUYI2I","#crypto #memes #bitcoin #funny #memecoins","1","Mais novos"
"@امبشار-غ5س","UCM0oKnDLT-qpoDmHoqYE53w","http://www.youtube.com/@%D8%A7%D9%85%D8%A8%D8%B4%D8%A7%D8%B1-%D8%BA5%D8%B3","Listen up, if you’re not in ninja fusion nifi token, blast off soon! ✨","0","2025-09-01T20:19:09Z","2025-09-01T20:19:09Z","True","True","0","0","[]","wN0OaLUYI2I","#crypto #memes #bitcoin #funny #memecoins","1","Mais novos"
"@WakeUp_ToReality...0","UCOHyORUA7zm3U68DVRaigzQ","http://www.youtube.com/@WakeUp_ToReality...0","What do you means .... girls are just buy product 🥵🤡","1","2025-08-23T15:02:55Z","2025-08-23T15:02:55Z","True","True","0","0","[]","wN0OaLUYI2I","#crypto #memes #bitcoin #funny #memecoins","1","Mais novos"
